"Consumer Price Index for All Income Households by Commodity Group (2018=100): January 2018 - July 2023"

"Geolocation","Commodity Description","2018 Ave","2019 Ave","2020 Ave","2021 Ave","2022 Ave","2023 Ave"
"....Negros Occidental","07 - TRANSPORT",100.0000000000000,101.5250000000000,107.7666666666670,127.6750000000000,137.9416666666670,..
"....Negros Occidental","08 - INFORMATION AND COMMUNICATION",100.0000000000000,101.7333333333330,111.1333333333330,119.0416666666670,122.9833333333330,..
"....Negros Occidental","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.9500000000000,104.4666666666670,102.7833333333330,106.1833333333330,..
"....Negros Occidental","10 - EDUCATION SERVICES",100.0000000000000,104.7416666666670,106.4583333333330,108.1416666666670,112.2250000000000,..
"....Negros Occidental","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,102.8833333333330,103.6666666666670,106.5083333333330,116.6333333333330,..
"....Negros Occidental","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.3500000000000,145.8000000000000,..
"....Negros Occidental","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.5250000000000,106.4666666666670,110.7166666666670,116.0666666666670,..
"....Guimaras","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,104.9083333333330,106.7666666666670,106.6750000000000,116.2000000000000,..
"....Guimaras","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,108.9666666666670,132.5916666666670,146.9833333333330,156.8250000000000,..
"....Guimaras","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.4916666666670,107.7250000000000,111.5333333333330,114.3750000000000,..
"....Guimaras","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.2666666666670,104.8166666666670,106.3500000000000,110.2333333333330,..
"....Guimaras","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.3500000000000,107.1416666666670,115.5833333333330,120.5000000000000,..
"....Guimaras","06 - HEALTH",100.0000000000000,105.9500000000000,110.7916666666670,111.0333333333330,115.3250000000000,..
"....Guimaras","07 - TRANSPORT",100.0000000000000,102.0583333333330,112.3500000000000,136.6000000000000,149.7666666666670,..
"....Guimaras","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.7250000000000,100.6833333333330,99.6000000000000,99.4833333333333,..
"....Guimaras","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.9250000000000,109.3916666666670,118.1000000000000,136.6333333333330,..
"....Guimaras","10 - EDUCATION SERVICES",100.0000000000000,103.9916666666670,107.4000000000000,115.9250000000000,128.2916666666670,..
"....Guimaras","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,101.9750000000000,106.0333333333330,117.2750000000000,121.6666666666670,..
"....Guimaras","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,147.7000000000000,163.6000000000000,..
"....Guimaras","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.7666666666670,107.6083333333330,114.2250000000000,120.1333333333330,..
"....City of Iloilo (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.8166666666670,103.1750000000000,105.8333333333330,111.2416666666670,..
"....City of Iloilo (Capital)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,108.1166666666670,129.7916666666670,142.2000000000000,152.4666666666670,..
"....City of Iloilo (Capital)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.1750000000000,101.6083333333330,104.1500000000000,104.6583333333330,..
"....City of Iloilo (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.7750000000000,100.3833333333330,103.2500000000000,116.9166666666670,..
"....City of Iloilo (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.0833333333330,107.1833333333330,109.7583333333330,114.5083333333330,..
"....City of Iloilo (Capital)","06 - HEALTH",100.0000000000000,101.8833333333330,107.0500000000000,111.9083333333330,112.4083333333330,..
"....City of Iloilo (Capital)","07 - TRANSPORT",100.0000000000000,101.1916666666670,103.6833333333330,111.6333333333330,138.0083333333330,..
"....City of Iloilo (Capital)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.7416666666670,101.9500000000000,103.2083333333330,102.9833333333330,..
"....City of Iloilo (Capital)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,103.2333333333330,106.7166666666670,106.2333333333330,107.0000000000000,..
"....City of Iloilo (Capital)","10 - EDUCATION SERVICES",100.0000000000000,111.4333333333330,112.7666666666670,114.0000000000000,120.5416666666670,..
"....City of Iloilo (Capital)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,101.1250000000000,103.5500000000000,105.3333333333330,105.7833333333330,..
"....City of Iloilo (Capital)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....City of Iloilo (Capital)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.1833333333330,105.5500000000000,108.5750000000000,111.6750000000000,..
"....City of Bacolod (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,103.6916666666670,107.8416666666670,110.5916666666670,117.5583333333330,..
"....City of Bacolod (Capital)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,110.4166666666670,134.5000000000000,144.1750000000000,159.6750000000000,..
"....City of Bacolod (Capital)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.5833333333330,106.1500000000000,108.5083333333330,112.9250000000000,..
"....City of Bacolod (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,102.5666666666670,102.5416666666670,105.8666666666670,110.0166666666670,..
"....City of Bacolod (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.7750000000000,108.2916666666670,112.4250000000000,115.6750000000000,..
"....City of Bacolod (Capital)","06 - HEALTH",100.0000000000000,104.8750000000000,112.6916666666670,120.0416666666670,122.7916666666670,..
"....City of Bacolod (Capital)","07 - TRANSPORT",100.0000000000000,101.0000000000000,104.9500000000000,127.3000000000000,143.7000000000000,..
"....City of Bacolod (Capital)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.9416666666670,102.4500000000000,103.1500000000000,103.2833333333330,..
"....City of Bacolod (Capital)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,102.8833333333330,104.9916666666670,105.6333333333330,107.8000000000000,..
"....City of Bacolod (Capital)","10 - EDUCATION SERVICES",100.0000000000000,105.0500000000000,106.8250000000000,108.5250000000000,113.3333333333330,..
"....City of Bacolod (Capital)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,102.9000000000000,103.7333333333330,105.5750000000000,110.3666666666670,..
"....City of Bacolod (Capital)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,100.0000000000000,100.0000000000000,..
"....City of Bacolod (Capital)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,101.7416666666670,104.9583333333330,109.6000000000000,115.3750000000000,..
"..Region VII (Central Visayas)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.9833333333330,103.3250000000000,105.0666666666670,114.3166666666670,..
"..Region VII (Central Visayas)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,104.4333333333330,117.0250000000000,122.5083333333330,129.8750000000000,..
"..Region VII (Central Visayas)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.6083333333330,101.2166666666670,101.8000000000000,102.8333333333330,..
"..Region VII (Central Visayas)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,101.2000000000000,100.8416666666670,102.9583333333330,108.9833333333330,..
"..Region VII (Central Visayas)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.6500000000000,107.8833333333330,111.7750000000000,115.9333333333330,..
"..Region VII (Central Visayas)","06 - HEALTH",100.0000000000000,103.2083333333330,108.6083333333330,112.4833333333330,114.6000000000000,..
"..Region VII (Central Visayas)","07 - TRANSPORT",100.0000000000000,100.4000000000000,100.5500000000000,102.9916666666670,115.6833333333330,..
"..Region VII (Central Visayas)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.4916666666670,100.9000000000000,100.9000000000000,101.3583333333330,..
"..Region VII (Central Visayas)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.6166666666670,100.9583333333330,99.7416666666667,100.4666666666670,..
"..Region VII (Central Visayas)","10 - EDUCATION SERVICES",100.0000000000000,104.0416666666670,106.0916666666670,106.3000000000000,107.4666666666670,..
"..Region VII (Central Visayas)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.7000000000000,101.7333333333330,102.5083333333330,105.8666666666670,..
"..Region VII (Central Visayas)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,133.8250000000000,145.1000000000000,..
"..Region VII (Central Visayas)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.6250000000000,102.4416666666670,105.2500000000000,107.0416666666670,..
"....Bohol","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,98.7250000000000,101.0750000000000,103.1166666666670,108.7000000000000,..
"....Bohol","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,105.6833333333330,126.2166666666670,133.3000000000000,141.2666666666670,..
"....Bohol","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.9000000000000,102.4666666666670,102.9750000000000,105.0916666666670,..
"....Bohol","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.5166666666670,99.2500000000000,102.9083333333330,114.4666666666670,..
"....Bohol","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.7333333333330,106.2750000000000,110.3750000000000,114.3416666666670,..
"....Bohol","06 - HEALTH",100.0000000000000,104.5416666666670,111.4583333333330,115.9083333333330,118.2083333333330,..
"....Bohol","07 - TRANSPORT",100.0000000000000,102.9500000000000,106.4000000000000,109.9833333333330,118.1666666666670,..
"....Bohol","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.2000000000000,100.2000000000000,100.2000000000000,100.3500000000000,..
"....Bohol","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.7000000000000,100.8333333333330,99.4416666666667,99.9083333333333,..
"....Bohol","10 - EDUCATION SERVICES",100.0000000000000,108.1416666666670,113.5000000000000,113.8000000000000,118.0583333333330,..
"....Bohol","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.0000000000000,100.5166666666670,103.0500000000000,112.7416666666670,..
"....Bohol","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.0500000000000,145.4000000000000,..
"....Bohol","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.8750000000000,102.5250000000000,104.3083333333330,106.1333333333330,..
"....Cebu","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.5250000000000,105.0500000000000,107.0500000000000,122.4166666666670,..
"....Cebu","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,103.9000000000000,114.8583333333330,120.6500000000000,129.9666666666670,..
"....Cebu","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.2833333333330,100.5250000000000,101.1166666666670,101.7916666666670,..
"....Cebu","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.3333333333330,100.1583333333330,100.9916666666670,106.4083333333330,..
"....Cebu","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.4083333333330,106.6333333333330,110.2833333333330,113.9250000000000,..
"....Cebu","06 - HEALTH",100.0000000000000,101.9166666666670,105.8333333333330,108.5250000000000,109.7500000000000,..
"....Cebu","07 - TRANSPORT",100.0000000000000,97.1750000000000,97.1666666666667,96.0000000000000,112.2333333333330,..
"....Cebu","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.6000000000000,101.2000000000000,101.2000000000000,101.7166666666670,..
"....Cebu","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.7000000000000,100.8833333333330,99.5750000000000,100.1333333333330,..
"....Cebu","10 - EDUCATION SERVICES",100.0000000000000,102.2666666666670,103.1000000000000,103.1000000000000,103.6333333333330,..
"....Cebu","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.9000000000000,102.0500000000000,102.7000000000000,108.0416666666670,..
"....Cebu","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Cebu","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.4666666666670,102.4333333333330,105.7416666666670,107.9250000000000,..
"....Negros Oriental","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,98.0666666666667,99.8000000000000,103.9916666666670,112.2333333333330,..
"....Negros Oriental","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,106.7666666666670,129.9666666666670,133.1250000000000,136.6166666666670,..
"....Negros Oriental","03 - CLOTHING AND FOOTWEAR",100.0000000000000,101.3000000000000,102.2666666666670,102.4583333333330,103.7916666666670,..
"....Negros Oriental","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,105.8083333333330,106.4333333333330,112.3000000000000,120.1000000000000,..
"....Negros Oriental","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.9833333333330,110.8083333333330,113.5250000000000,118.3833333333330,..
"....Negros Oriental","06 - HEALTH",100.0000000000000,102.0166666666670,104.7250000000000,107.2333333333330,110.0083333333330,..
"....Negros Oriental","07 - TRANSPORT",100.0000000000000,102.3666666666670,98.8833333333333,102.8333333333330,113.6833333333330,..
"....Negros Oriental","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.1000000000000,100.1000000000000,100.1000000000000,100.5166666666670,..
"....Negros Oriental","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.9833333333330,101.4250000000000,100.1666666666670,101.8083333333330,..
"....Negros Oriental","10 - EDUCATION SERVICES",100.0000000000000,107.8083333333330,110.8000000000000,112.0000000000000,112.8333333333330,..
"....Negros Oriental","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,99.9000000000000,99.9750000000000,100.1666666666670,101.7166666666670,..
"....Negros Oriental","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,130.9750000000000,141.3000000000000,..
"....Negros Oriental","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.9583333333330,102.3166666666670,103.4750000000000,104.5583333333330,..
"....Siquijor","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,99.2666666666667,101.9416666666670,106.9666666666670,116.6416666666670,..
"....Siquijor","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,108.4416666666670,121.5833333333330,127.8833333333330,135.9250000000000,..
"....Siquijor","03 - CLOTHING AND FOOTWEAR",100.0000000000000,101.6916666666670,103.5166666666670,106.1666666666670,110.7750000000000,..
"....Siquijor","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,104.6750000000000,107.8500000000000,108.4666666666670,114.0666666666670,..
"....Siquijor","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,104.0333333333330,104.6000000000000,104.8750000000000,113.4833333333330,..
"....Siquijor","06 - HEALTH",100.0000000000000,101.9333333333330,105.1166666666670,111.4750000000000,113.9666666666670,..
"....Siquijor","07 - TRANSPORT",100.0000000000000,103.9333333333330,104.1750000000000,106.8416666666670,122.5583333333330,..
"....Siquijor","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0000000000000,100.0000000000000,100.0000000000000,100.0000000000000,..
"....Siquijor","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,105.0500000000000,101.8500000000000,97.4666666666667,98.2250000000000,..
"....Siquijor","10 - EDUCATION SERVICES",100.0000000000000,103.0083333333330,104.3000000000000,104.3000000000000,105.6666666666670,..
"....Siquijor","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.0000000000000,101.5916666666670,106.3083333333330,117.1166666666670,..
"....Siquijor","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,147.1000000000000,162.8000000000000,..
"....Siquijor","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,101.3250000000000,101.8083333333330,102.5250000000000,104.5250000000000,..
"....City of Cebu (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.7666666666670,104.0583333333330,103.4666666666670,106.1833333333330,..
"....City of Cebu (Capital)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,103.3833333333330,109.5416666666670,114.9416666666670,120.0416666666670,..
"....City of Cebu (Capital)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.3000000000000,100.4500000000000,101.0333333333330,101.2583333333330,..
"....City of Cebu (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.3000000000000,99.6250000000000,100.5916666666670,103.8666666666670,..
"....City of Cebu (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,104.6666666666670,109.6583333333330,115.6166666666670,121.8333333333330,..
"....City of Cebu (Capital)","06 - HEALTH",100.0000000000000,104.1916666666670,111.3833333333330,116.5500000000000,119.8500000000000,..
"....City of Cebu (Capital)","07 - TRANSPORT",100.0000000000000,101.3833333333330,100.8750000000000,107.2000000000000,120.2083333333330,..
"....City of Cebu (Capital)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.6750000000000,101.5000000000000,101.5000000000000,102.2916666666670,..
"....City of Cebu (Capital)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.1666666666670,100.9333333333330,100.2000000000000,100.9000000000000,..
"....City of Cebu (Capital)","10 - EDUCATION SERVICES",100.0000000000000,101.5166666666670,102.6000000000000,102.6000000000000,102.9750000000000,..
"....City of Cebu (Capital)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.9000000000000,102.0500000000000,102.7000000000000,102.8000000000000,..
"....City of Cebu (Capital)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,133.1500000000000,144.2000000000000,..
"....City of Cebu (Capital)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.4916666666670,102.4833333333330,105.9416666666670,107.6250000000000,..
"....City of Lapu-Lapu","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.8916666666670,104.4666666666670,104.1833333333330,105.7333333333330,..
"....City of Lapu-Lapu","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,103.2750000000000,109.2833333333330,114.5916666666670,120.4500000000000,..
"....City of Lapu-Lapu","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.2500000000000,100.3583333333330,101.0833333333330,101.6750000000000,..
"....City of Lapu-Lapu","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.2583333333330,99.5666666666667,100.6750000000000,106.0416666666670,..
"....City of Lapu-Lapu","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.7666666666670,107.8083333333330,111.1000000000000,112.9000000000000,..
"....City of Lapu-Lapu","06 - HEALTH",100.0000000000000,104.7666666666670,112.5166666666670,118.0666666666670,120.3750000000000,..
"....City of Lapu-Lapu","07 - TRANSPORT",100.0000000000000,101.6166666666670,101.6750000000000,106.2083333333330,117.6333333333330,..
"....City of Lapu-Lapu","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.7833333333330,101.2000000000000,101.2000000000000,101.4666666666670,..
"....City of Lapu-Lapu","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.0250000000000,100.8166666666670,100.2000000000000,101.0333333333330,..
"....City of Lapu-Lapu","10 - EDUCATION SERVICES",100.0000000000000,102.4166666666670,103.5000000000000,103.5000000000000,103.8333333333330,..
"....City of Lapu-Lapu","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.9000000000000,102.0166666666670,102.6000000000000,102.6000000000000,..
"....City of Lapu-Lapu","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.2750000000000,145.7000000000000,..
"....City of Lapu-Lapu","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.5416666666670,102.5333333333330,106.0500000000000,107.4916666666670,..
"....City of Mandaue","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.6083333333330,103.9500000000000,104.7833333333330,111.4500000000000,..
"....City of Mandaue","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,103.0333333333330,109.1166666666670,114.5833333333330,123.7416666666670,..
"....City of Mandaue","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.2000000000000,100.3500000000000,101.0500000000000,101.3000000000000,..
"....City of Mandaue","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.1333333333330,99.4166666666666,100.7166666666670,101.8833333333330,..
"....City of Mandaue","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,104.5833333333330,109.6083333333330,113.7166666666670,116.0000000000000,..
"....City of Mandaue","06 - HEALTH",100.0000000000000,104.8833333333330,112.8916666666670,118.4500000000000,120.2916666666670,..
"....City of Mandaue","07 - TRANSPORT",100.0000000000000,101.6666666666670,101.6750000000000,107.2166666666670,118.7250000000000,..
"....City of Mandaue","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.5500000000000,101.0000000000000,101.0000000000000,101.0000000000000,..
"....City of Mandaue","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.2750000000000,100.6416666666670,99.6750000000000,100.0500000000000,..
"....City of Mandaue","10 - EDUCATION SERVICES",100.0000000000000,102.1083333333330,102.9000000000000,102.9000000000000,103.2750000000000,..
"....City of Mandaue","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.9000000000000,102.0166666666670,102.6166666666670,103.9833333333330,..
"....City of Mandaue","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,132.5500000000000,143.4000000000000,..
"....City of Mandaue","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.5833333333330,102.4750000000000,105.8083333333330,107.6250000000000,..
"..Region VIII (Eastern Visayas)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.4166666666670,102.2000000000000,107.1083333333330,114.8000000000000,..
"..Region VIII (Eastern Visayas)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,104.6416666666670,111.5666666666670,118.4000000000000,125.1500000000000,..
"..Region VIII (Eastern Visayas)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.8583333333330,105.7166666666670,107.6000000000000,109.1166666666670,..
"..Region VIII (Eastern Visayas)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,102.7083333333330,104.3166666666670,107.8666666666670,117.4416666666670,..
"..Region VIII (Eastern Visayas)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,104.6750000000000,107.6416666666670,109.9666666666670,111.6416666666670,..
"..Region VIII (Eastern Visayas)","06 - HEALTH",100.0000000000000,102.9833333333330,105.7000000000000,108.4583333333330,109.9333333333330,..
"..Region VIII (Eastern Visayas)","07 - TRANSPORT",100.0000000000000,102.3916666666670,102.9833333333330,113.8500000000000,127.8583333333330,..
"..Region VIII (Eastern Visayas)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.5833333333330,100.4500000000000,101.2750000000000,101.9333333333330,..
"..Region VIII (Eastern Visayas)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.4833333333330,104.4916666666670,102.9500000000000,103.7750000000000,..
"..Region VIII (Eastern Visayas)","10 - EDUCATION SERVICES",100.0000000000000,104.3666666666670,107.3833333333330,107.6000000000000,108.1000000000000,..
"..Region VIII (Eastern Visayas)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,104.6000000000000,112.4500000000000,116.0750000000000,120.8416666666670,..
"..Region VIII (Eastern Visayas)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,135.2500000000000,147.0000000000000,..
"..Region VIII (Eastern Visayas)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.3333333333330,105.0250000000000,106.6500000000000,108.5083333333330,..
"....Eastern Samar","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.5333333333330,102.4583333333330,105.2250000000000,110.9916666666670,..
"....Eastern Samar","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,107.4583333333330,117.1416666666670,126.8666666666670,137.7916666666670,..
"....Eastern Samar","03 - CLOTHING AND FOOTWEAR",100.0000000000000,104.7666666666670,109.2250000000000,117.8583333333330,126.1833333333330,..
"....Eastern Samar","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,97.2500000000000,96.3166666666667,106.1500000000000,114.5750000000000,..
"....Eastern Samar","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,105.5250000000000,109.7333333333330,116.0166666666670,119.9833333333330,..
"....Eastern Samar","06 - HEALTH",100.0000000000000,103.5916666666670,106.6166666666670,111.3416666666670,116.1750000000000,..
"....Eastern Samar","07 - TRANSPORT",100.0000000000000,101.2666666666670,100.9833333333330,105.7250000000000,119.1083333333330,..
"....Eastern Samar","08 - INFORMATION AND COMMUNICATION",100.0000000000000,103.4833333333330,106.9166666666670,115.0916666666670,119.2416666666670,..
"....Eastern Samar","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,105.3583333333330,105.2750000000000,105.3666666666670,109.2000000000000,..
"....Eastern Samar","10 - EDUCATION SERVICES",100.0000000000000,99.8083333333333,99.1000000000000,99.1000000000000,100.3916666666670,..
"....Eastern Samar","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,105.2583333333330,108.3000000000000,109.1500000000000,120.2666666666670,..
"....Eastern Samar","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,147.7000000000000,163.6000000000000,..
"....Eastern Samar","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,105.0166666666670,108.1583333333330,110.7166666666670,115.5083333333330,..
"....Leyte","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.9833333333330,103.5083333333330,109.8583333333330,118.9500000000000,..
